"","reference_contig","position","variable","value"
"8932","KC677640",371,"FET_5.6",7.078
"8933","KC677640",411,"FET_5.6",2.711
"8934","KC677640",441,"FET_5.6",0.222
"8935","KC677640",461,"FET_5.6",0.902
"8936","KC677640",462,"FET_5.6",0.241
"8937","KC677640",473,"FET_5.6",0
"8938","KC677640",483,"FET_5.6",0.764
"8939","KC677640",495,"FET_5.6",0
"8940","KC677640",496,"FET_5.6",0.225
"8941","KC677640",538,"FET_5.6",7.862
"8942","KC677640",551,"FET_5.6",0
"8943","KC677640",562,"FET_5.6",0
"8944","KC677640",575,"FET_5.6",0.443
"8945","KC677631",191,"FET_5.7",0
"8946","KC677631",309,"FET_5.7",0
"8947","KC677631",373,"FET_5.7",0
"8948","KC677631",432,"FET_5.7",0
"8949","KC677631",456,"FET_5.7",0
"8950","KC677631",485,"FET_5.7",0.316
"8951","KC677631",510,"FET_5.7",0
"8952","KC677631",514,"FET_5.7",0.31
"8953","KC677631",516,"FET_5.7",0
"8954","KC677631",554,"FET_5.7",2.656
"8955","KC677631",560,"FET_5.7",0
"8956","KC677631",565,"FET_5.7",0
"8957","KC677631",671,"FET_5.7",3.372
"8958","KC677631",733,"FET_5.7",0
"8959","KC677631",765,"FET_5.7",2.265
"8960","KC677631",787,"FET_5.7",0
"8961","KC677631",801,"FET_5.7",1.548
"8962","KC677631",810,"FET_5.7",0
"8963","KC677631",850,"FET_5.7",0
"8964","KC677631",859,"FET_5.7",0
"8965","KC677631",890,"FET_5.7",0
"8966","KC677631",892,"FET_5.7",0
"8967","KC677631",897,"FET_5.7",0
"8968","KC677631",934,"FET_5.7",0.259
"8969","KC677631",997,"FET_5.7",0
"8970","KC677631",998,"FET_5.7",0
"8971","KC677631",1009,"FET_5.7",0
"8972","KC677631",1011,"FET_5.7",0
"8973","KC677631",1024,"FET_5.7",0
"8974","KC677631",1032,"FET_5.7",0
"8975","KC677631",1037,"FET_5.7",0
"8976","KC677631",1063,"FET_5.7",0
"8977","KC677631",1065,"FET_5.7",0
"8978","KC677631",1082,"FET_5.7",0
"8979","KC677631",1095,"FET_5.7",0.265
"8980","KC677631",1121,"FET_5.7",0
"8981","KC677631",1154,"FET_5.7",0
"8982","KC677631",1196,"FET_5.7",0.332
"8983","KC677631",1201,"FET_5.7",0
"8984","KC677631",1249,"FET_5.7",0
"8985","KC677631",1260,"FET_5.7",0
"8986","KC677631",1272,"FET_5.7",0
"8987","KC677631",1275,"FET_5.7",0.586
"8988","KC677631",1296,"FET_5.7",0
"8989","KC677631",1301,"FET_5.7",0.6
"8990","KC677631",1356,"FET_5.7",0
"8991","KC677631",1398,"FET_5.7",0
"8992","KC677631",1433,"FET_5.7",0
"8993","KC677631",1476,"FET_5.7",0
"8994","KC677631",1533,"FET_5.7",0
"8995","KC677631",1551,"FET_5.7",0
"8996","KC677631",1555,"FET_5.7",1.317
"8997","KC677631",1561,"FET_5.7",0.651
"8998","KC677631",1566,"FET_5.7",0
"8999","KC677631",1582,"FET_5.7",0
"9000","KC677631",1652,"FET_5.7",0
"9001","KC677631",1671,"FET_5.7",0
"9002","KC677631",1701,"FET_5.7",0
"9003","KC677631",1708,"FET_5.7",0
"9004","KC677631",1790,"FET_5.7",0
"9005","KC677631",1792,"FET_5.7",0
"9006","KC677631",1797,"FET_5.7",0
"9007","KC677631",1819,"FET_5.7",0
"9008","KC677631",1827,"FET_5.7",0
"9009","KC677631",1881,"FET_5.7",0
"9010","KC677631",1897,"FET_5.7",0
"9011","KC677631",1899,"FET_5.7",0.57
"9012","KC677631",1912,"FET_5.7",1.42
"9013","KC677631",1914,"FET_5.7",0
"9014","KC677631",1921,"FET_5.7",0
"9015","KC677631",1922,"FET_5.7",0.589
"9016","KC677631",1933,"FET_5.7",0
"9017","KC677631",2071,"FET_5.7",0
"9018","KC677631",2109,"FET_5.7",0.817
"9019","KC677631",2111,"FET_5.7",1.106
"9020","KC677631",2126,"FET_5.7",0
"9021","KC677631",2144,"FET_5.7",0
"9022","KC677631",2225,"FET_5.7",0
"9023","KC677631",2240,"FET_5.7",0
"9024","KC677631",2292,"FET_5.7",0
"9025","KC677631",2314,"FET_5.7",0
"9026","KC677631",2329,"FET_5.7",0
"9027","KC677631",2340,"FET_5.7",0
"9028","KC677631",2439,"FET_5.7",0
"9029","KC677631",2514,"FET_5.7",0
"9030","KC677631",2561,"FET_5.7",0
"9031","KC677631",2565,"FET_5.7",2.343
"9032","KC677631",2601,"FET_5.7",0
"9033","KC677631",2608,"FET_5.7",0.841
"9034","KC677631",2648,"FET_5.7",0
"9035","KC677631",2665,"FET_5.7",0.289
"9036","KC677631",2762,"FET_5.7",1.078
"9037","KC677631",2781,"FET_5.7",1.491
"9038","KC677631",2788,"FET_5.7",0
"9039","KC677631",2796,"FET_5.7",0
"9040","KC677631",2855,"FET_5.7",0
"9041","KC677631",2862,"FET_5.7",0.319
"9042","KC677631",2868,"FET_5.7",1.042
"9043","KC677631",2955,"FET_5.7",0
"9044","KC677631",2976,"FET_5.7",0
"9045","KC677631",2979,"FET_5.7",2.417
"9046","KC677631",2986,"FET_5.7",2.011
"9047","KC677631",2990,"FET_5.7",0
"9048","KC677631",3000,"FET_5.7",1.205
"9049","KC677631",3017,"FET_5.7",0
"9050","KC677631",3057,"FET_5.7",0
"9051","KC677631",3068,"FET_5.7",0
"9052","KC677631",3080,"FET_5.7",0
"9053","KC677631",3110,"FET_5.7",0
"9054","KC677631",3136,"FET_5.7",2.457
"9055","KC677631",3204,"FET_5.7",0
"9056","KC677631",3214,"FET_5.7",0
"9057","KC677631",3230,"FET_5.7",0
"9058","KC677631",3246,"FET_5.7",0
"9059","KC677631",3305,"FET_5.7",0
"9060","KC677632",97,"FET_5.7",0
"9061","KC677632",186,"FET_5.7",0
"9062","KC677632",202,"FET_5.7",0
"9063","KC677632",215,"FET_5.7",1.417
"9064","KC677632",283,"FET_5.7",0
"9065","KC677632",328,"FET_5.7",2.086
"9066","KC677632",374,"FET_5.7",0
"9067","KC677632",465,"FET_5.7",0
"9068","KC677632",471,"FET_5.7",0
"9069","KC677632",510,"FET_5.7",0
"9070","KC677632",524,"FET_5.7",1.391
"9071","KC677632",559,"FET_5.7",0
"9072","KC677632",589,"FET_5.7",0
"9073","KC677632",608,"FET_5.7",4.143
"9074","KC677632",617,"FET_5.7",0
"9075","KC677632",640,"FET_5.7",0.407
"9076","KC677632",675,"FET_5.7",0.77
"9077","KC677632",680,"FET_5.7",0
"9078","KC677632",707,"FET_5.7",0
"9079","KC677632",717,"FET_5.7",0
"9080","KC677632",759,"FET_5.7",0
"9081","KC677632",760,"FET_5.7",0
"9082","KC677632",912,"FET_5.7",0
"9083","KC677632",917,"FET_5.7",0
"9084","KC677632",1042,"FET_5.7",0
"9085","KC677632",1136,"FET_5.7",0
"9086","KC677632",1286,"FET_5.7",0
"9087","KC677632",1306,"FET_5.7",3.553
"9088","KC677632",1312,"FET_5.7",0
"9089","KC677632",1464,"FET_5.7",0
"9090","KC677632",1554,"FET_5.7",0
"9091","KC677632",1555,"FET_5.7",0
"9092","KC677632",1559,"FET_5.7",0
"9093","KC677632",1702,"FET_5.7",0
"9094","KC677632",1713,"FET_5.7",0
"9095","KC677632",1721,"FET_5.7",3.406
"9096","KC677632",1723,"FET_5.7",1.264
"9097","KC677632",1763,"FET_5.7",3.31
"9098","KC677632",1771,"FET_5.7",0
"9099","KC677632",1797,"FET_5.7",0.262
"9100","KC677632",1815,"FET_5.7",0.423
"9101","KC677632",1842,"FET_5.7",0
"9102","KC677632",1875,"FET_5.7",0
"9103","KC677632",1879,"FET_5.7",0
"9104","KC677632",1901,"FET_5.7",0
"9105","KC677632",1924,"FET_5.7",2.138
"9106","KC677632",1934,"FET_5.7",0
"9107","KC677632",1941,"FET_5.7",0
"9108","KC677632",1956,"FET_5.7",5.951
"9109","KC677632",2014,"FET_5.7",0
"9110","KC677632",2038,"FET_5.7",0
"9111","KC677632",2110,"FET_5.7",0
"9112","KC677633",25,"FET_5.7",0
"9113","KC677633",53,"FET_5.7",0
"9114","KC677633",54,"FET_5.7",0
"9115","KC677633",120,"FET_5.7",0
"9116","KC677633",123,"FET_5.7",0
"9117","KC677633",139,"FET_5.7",0.352
"9118","KC677633",148,"FET_5.7",0
"9119","KC677633",167,"FET_5.7",0
"9120","KC677633",168,"FET_5.7",0
"9121","KC677633",171,"FET_5.7",0
"9122","KC677633",172,"FET_5.7",1.543
"9123","KC677633",181,"FET_5.7",0
"9124","KC677633",195,"FET_5.7",0
"9125","KC677633",208,"FET_5.7",0
"9126","KC677633",227,"FET_5.7",0
"9127","KC677633",233,"FET_5.7",0
"9128","KC677633",248,"FET_5.7",5.553
"9129","KC677633",256,"FET_5.7",0
"9130","KC677633",259,"FET_5.7",0
"9131","KC677633",319,"FET_5.7",0
"9132","KC677633",331,"FET_5.7",0
"9133","KC677633",370,"FET_5.7",0.429
"9134","KC677633",378,"FET_5.7",0
"9135","KC677633",382,"FET_5.7",0
"9136","KC677633",383,"FET_5.7",0
"9137","KC677633",401,"FET_5.7",0
"9138","KC677633",515,"FET_5.7",0
"9139","KC677633",522,"FET_5.7",0.564
"9140","KC677633",593,"FET_5.7",0
"9141","KC677633",603,"FET_5.7",0
"9142","KC677633",605,"FET_5.7",0
"9143","KC677633",639,"FET_5.7",0
"9144","KC677633",676,"FET_5.7",0
"9145","KC677633",684,"FET_5.7",0
"9146","KC677633",687,"FET_5.7",0
"9147","KC677633",726,"FET_5.7",0.271
"9148","KC677633",727,"FET_5.7",0
"9149","KC677633",824,"FET_5.7",0
"9150","KC677633",877,"FET_5.7",0
"9151","KC677633",900,"FET_5.7",0
"9152","KC677633",904,"FET_5.7",0
"9153","KC677633",909,"FET_5.7",0
"9154","KC677633",916,"FET_5.7",0
"9155","KC677633",974,"FET_5.7",0
"9156","KC677633",981,"FET_5.7",0
"9157","KC677633",1009,"FET_5.7",0
"9158","KC677633",1023,"FET_5.7",0
"9159","KC677633",1073,"FET_5.7",0
"9160","KC677633",1115,"FET_5.7",0
"9161","KC677633",1195,"FET_5.7",0
"9162","KC677633",1214,"FET_5.7",0
"9163","KC677633",1227,"FET_5.7",0
"9164","KC677633",1228,"FET_5.7",0
"9165","KC677633",1364,"FET_5.7",0
"9166","KC677633",1374,"FET_5.7",0
"9167","KC677633",1383,"FET_5.7",0
"9168","KC677633",1416,"FET_5.7",0
"9169","KC677633",1423,"FET_5.7",0
"9170","KC677633",1430,"FET_5.7",0
"9171","KC677633",1443,"FET_5.7",0
"9172","KC677633",1466,"FET_5.7",0.433
"9173","KC677633",1492,"FET_5.7",0.38
"9174","KC677633",1498,"FET_5.7",0
"9175","KC677633",1512,"FET_5.7",0
"9176","KC677633",1517,"FET_5.7",0
"9177","KC677633",1520,"FET_5.7",2.132
"9178","KC677633",1544,"FET_5.7",0
"9179","KC677633",1545,"FET_5.7",0
"9180","KC677633",1551,"FET_5.7",0
"9181","KC677633",1590,"FET_5.7",0
"9182","KC677633",1604,"FET_5.7",2.067
"9183","KC677633",1616,"FET_5.7",0
"9184","KC677633",1624,"FET_5.7",0
"9185","KC677633",1635,"FET_5.7",0
"9186","KC677633",1694,"FET_5.7",0
"9187","KC677633",1700,"FET_5.7",0
"9188","KC677633",1701,"FET_5.7",0
"9189","KC677633",1756,"FET_5.7",0
"9190","KC677633",1757,"FET_5.7",0.306
"9191","KC677633",1761,"FET_5.7",0
"9192","KC677633",1901,"FET_5.7",0
"9193","KC677634",88,"FET_5.7",0.689
"9194","KC677634",102,"FET_5.7",0.22
"9195","KC677634",122,"FET_5.7",0
"9196","KC677634",216,"FET_5.7",0
"9197","KC677634",234,"FET_5.7",0
"9198","KC677634",236,"FET_5.7",0
"9199","KC677634",256,"FET_5.7",0.283
"9200","KC677634",298,"FET_5.7",0
"9201","KC677634",325,"FET_5.7",0
"9202","KC677634",345,"FET_5.7",2.539
"9203","KC677634",361,"FET_5.7",0
"9204","KC677634",366,"FET_5.7",0
"9205","KC677634",369,"FET_5.7",1.822
"9206","KC677634",394,"FET_5.7",0.621
"9207","KC677634",400,"FET_5.7",0
"9208","KC677634",405,"FET_5.7",0
"9209","KC677634",412,"FET_5.7",0.643
"9210","KC677634",429,"FET_5.7",0
"9211","KC677634",443,"FET_5.7",0
"9212","KC677634",459,"FET_5.7",0
"9213","KC677634",460,"FET_5.7",0
"9214","KC677634",491,"FET_5.7",0
"9215","KC677634",512,"FET_5.7",0
"9216","KC677634",527,"FET_5.7",0
"9217","KC677634",535,"FET_5.7",0
"9218","KC677634",561,"FET_5.7",0
"9219","KC677634",565,"FET_5.7",0.342
"9220","KC677634",571,"FET_5.7",0
"9221","KC677634",590,"FET_5.7",0
"9222","KC677634",613,"FET_5.7",0.186
"9223","KC677634",695,"FET_5.7",0
"9224","KC677634",714,"FET_5.7",0
"9225","KC677634",715,"FET_5.7",0
"9226","KC677634",718,"FET_5.7",0
"9227","KC677634",722,"FET_5.7",0
"9228","KC677634",727,"FET_5.7",0
"9229","KC677634",739,"FET_5.7",0
"9230","KC677634",747,"FET_5.7",0.3
"9231","KC677634",768,"FET_5.7",0
"9232","KC677634",780,"FET_5.7",0
"9233","KC677635",79,"FET_5.7",0.317
"9234","KC677635",117,"FET_5.7",27.11
"9235","KC677635",179,"FET_5.7",30.44
"9236","KC677635",266,"FET_5.7",28.89
"9237","KC677635",268,"FET_5.7",32.35
"9238","KC677635",301,"FET_5.7",1.968
"9239","KC677635",374,"FET_5.7",26.71
"9240","KC677635",438,"FET_5.7",0.287
"9241","KC677635",452,"FET_5.7",24.06
"9242","KC677635",488,"FET_5.7",22.27
"9243","KC677635",538,"FET_5.7",16.82
"9244","KC677635",556,"FET_5.7",10.74
"9245","KC677635",575,"FET_5.7",0.543
"9246","KC677635",607,"FET_5.7",26.63
"9247","KC677635",641,"FET_5.7",1.128
"9248","KC677635",642,"FET_5.7",1.433
"9249","KC677635",644,"FET_5.7",9.048
"9250","KC677635",715,"FET_5.7",18.86
"9251","KC677635",731,"FET_5.7",13.99
"9252","KC677635",732,"FET_5.7",12.33
"9253","KC677635",747,"FET_5.7",0
"9254","KC677635",787,"FET_5.7",0
"9255","KC677635",805,"FET_5.7",2.729
"9256","KC677635",822,"FET_5.7",8.625
"9257","KC677635",831,"FET_5.7",3.095
"9258","KC677635",880,"FET_5.7",2.47
"9259","KC677635",919,"FET_5.7",15.37
"9260","KC677635",940,"FET_5.7",9.908
"9261","KC677635",956,"FET_5.7",8.291
"9262","KC677635",964,"FET_5.7",9.078
"9263","KC677635",972,"FET_5.7",13.39
"9264","KC677635",1003,"FET_5.7",10.44
"9265","KC677635",1013,"FET_5.7",0
"9266","KC677635",1046,"FET_5.7",1.077
"9267","KC677635",1047,"FET_5.7",1.05
"9268","KC677635",1079,"FET_5.7",15.68
"9269","KC677635",1082,"FET_5.7",0
"9270","KC677635",1087,"FET_5.7",0
"9271","KC677635",1150,"FET_5.7",14.64
"9272","KC677635",1160,"FET_5.7",16.76
"9273","KC677635",1179,"FET_5.7",19.28
"9274","KC677635",1205,"FET_5.7",16.73
"9275","KC677635",1220,"FET_5.7",0
"9276","KC677635",1245,"FET_5.7",18.75
"9277","KC677635",1259,"FET_5.7",23.06
"9278","KC677635",1284,"FET_5.7",16.92
"9279","KC677635",1304,"FET_5.7",12.25
"9280","KC677635",1356,"FET_5.7",19.8
"9281","KC677635",1501,"FET_5.7",0.606
"9282","KC677635",1528,"FET_5.7",0
"9283","KC677635",1580,"FET_5.7",11.59
"9284","KC677635",1624,"FET_5.7",12.65
"9285","KC677635",1661,"FET_5.7",14.39
"9286","KC677635",1677,"FET_5.7",0.463
"9287","KC677635",1809,"FET_5.7",17.95
"9288","KC677635",1853,"FET_5.7",13.86
"9289","KC677635",1868,"FET_5.7",0
"9290","KC677635",1918,"FET_5.7",22.9
"9291","KC677635",1936,"FET_5.7",15.28
"9292","KC677635",1948,"FET_5.7",17.62
"9293","KC677635",2048,"FET_5.7",13.43
"9294","KC677635",2060,"FET_5.7",0
"9295","KC677635",2070,"FET_5.7",9.41
"9296","KC677635",2073,"FET_5.7",0
"9297","KC677635",2119,"FET_5.7",1.912
"9298","KC677635",2120,"FET_5.7",15.26
"9299","KC677635",2143,"FET_5.7",4.267
"9300","KC677635",2173,"FET_5.7",22.8
"9301","KC677635",2234,"FET_5.7",2.25
"9302","KC677635",2254,"FET_5.7",0
"9303","KC677635",2270,"FET_5.7",5
"9304","KC677635",2295,"FET_5.7",0
"9305","KC677635",2323,"FET_5.7",0.397
"9306","KC677635",2329,"FET_5.7",0.797
"9307","KC677635",2337,"FET_5.7",14.45
"9308","KC677635",2348,"FET_5.7",25.4
"9309","KC677635",2359,"FET_5.7",0
"9310","KC677635",2384,"FET_5.7",42.21
"9311","KC677635",2393,"FET_5.7",0
"9312","KC677635",2432,"FET_5.7",0
"9313","KC677635",2442,"FET_5.7",0
"9314","KC677635",2483,"FET_5.7",17.26
"9315","KC677635",2487,"FET_5.7",15.69
"9316","KC677635",2493,"FET_5.7",0
"9317","KC677635",2528,"FET_5.7",6.347
"9318","KC677635",2542,"FET_5.7",2.015
"9319","KC677635",2547,"FET_5.7",0
"9320","KC677635",2550,"FET_5.7",0
"9321","KC677635",2578,"FET_5.7",0
"9322","KC677635",2587,"FET_5.7",0
"9323","KC677635",2593,"FET_5.7",0
"9324","KC677635",2644,"FET_5.7",0
"9325","KC677635",2698,"FET_5.7",0
"9326","KC677635",2735,"FET_5.7",24.84
"9327","KC677636",127,"FET_5.7",0
"9328","KC677636",132,"FET_5.7",3.019
"9329","KC677636",162,"FET_5.7",1.425
"9330","KC677636",194,"FET_5.7",0
"9331","KC677636",202,"FET_5.7",0
"9332","KC677636",507,"FET_5.7",0
"9333","KC677636",598,"FET_5.7",0
"9334","KC677636",639,"FET_5.7",0
"9335","KC677636",642,"FET_5.7",10.5
"9336","KC677636",712,"FET_5.7",0
"9337","KC677636",756,"FET_5.7",0
"9338","KC677636",834,"FET_5.7",0
"9339","KC677636",1088,"FET_5.7",0
"9340","KC677636",1231,"FET_5.7",0.364
"9341","KC677636",1235,"FET_5.7",2.061
"9342","KC677636",1274,"FET_5.7",0
"9343","KC677636",1442,"FET_5.7",0
"9344","KC677636",1460,"FET_5.7",0
"9345","KC677636",1503,"FET_5.7",0
"9346","KC677636",1557,"FET_5.7",3.49
"9347","KC677636",1711,"FET_5.7",0
"9348","KC677636",1807,"FET_5.7",0
"9349","KC677636",1847,"FET_5.7",0
"9350","KC677636",1896,"FET_5.7",0
"9351","KC677637",322,"FET_5.7",0.454
"9352","KC677637",327,"FET_5.7",0
"9353","KC677637",389,"FET_5.7",6.1
"9354","KC677637",600,"FET_5.7",0
"9355","KC677637",607,"FET_5.7",1.958
"9356","KC677637",750,"FET_5.7",0
"9357","KC677637",760,"FET_5.7",19.53
"9358","KC677637",768,"FET_5.7",0.487
"9359","KC677637",772,"FET_5.7",0
"9360","KC677637",796,"FET_5.7",0.783
"9361","KC677637",811,"FET_5.7",12.45
"9362","KC677637",833,"FET_5.7",1.983
"9363","KC677637",836,"FET_5.7",0.972
"9364","KC677637",887,"FET_5.7",6.37
"9365","KC677637",937,"FET_5.7",1.538
"9366","KC677637",1007,"FET_5.7",27.4
"9367","KC677637",1022,"FET_5.7",0
"9368","KC677637",1035,"FET_5.7",0
"9369","KC677637",1075,"FET_5.7",0
"9370","KC677637",1097,"FET_5.7",0
"9371","KC677637",1103,"FET_5.7",0
"9372","KC677637",1104,"FET_5.7",0
"9373","KC677637",1134,"FET_5.7",0
"9374","KC677637",1141,"FET_5.7",30.51
"9375","KC677637",1150,"FET_5.7",0
"9376","KC677637",1161,"FET_5.7",0
"9377","KC677637",1170,"FET_5.7",56.26
"9378","KC677637",1186,"FET_5.7",0
"9379","KC677637",1187,"FET_5.7",0
"9380","KC677637",1202,"FET_5.7",0
"9381","KC677637",1230,"FET_5.7",0
"9382","KC677637",1232,"FET_5.7",83.55
"9383","KC677637",1239,"FET_5.7",13.37
"9384","KC677637",1249,"FET_5.7",0
"9385","KC677637",1250,"FET_5.7",85.01
"9386","KC677637",1258,"FET_5.7",0
"9387","KC677637",1259,"FET_5.7",0
"9388","KC677637",1267,"FET_5.7",50.77
"9389","KC677637",1270,"FET_5.7",0.4
"9390","KC677637",1282,"FET_5.7",0
"9391","KC677637",1296,"FET_5.7",0.365
"9392","KC677637",1300,"FET_5.7",0
"9393","KC677637",1302,"FET_5.7",0
"9394","KC677637",1303,"FET_5.7",0
"9395","KC677637",1315,"FET_5.7",0
"9396","KC677637",1318,"FET_5.7",0
"9397","KC677637",1326,"FET_5.7",0.255
"9398","KC677637",1328,"FET_5.7",0
"9399","KC677637",1337,"FET_5.7",4.768
"9400","KC677637",1338,"FET_5.7",0
"9401","KC677637",1339,"FET_5.7",0
"9402","KC677637",1346,"FET_5.7",2.314
"9403","KC677637",1365,"FET_5.7",0
"9404","KC677637",1376,"FET_5.7",9.15
"9405","KC677637",1444,"FET_5.7",14.83
"9406","KC677637",1494,"FET_5.7",3.319
"9407","KC677637",1561,"FET_5.7",4.287
"9408","KC677637",1571,"FET_5.7",6.369
"9409","KC677637",1628,"FET_5.7",2.66
"9410","KC677637",1641,"FET_5.7",18.46
"9411","KC677637",1688,"FET_5.7",22.71
"9412","KC677637",1703,"FET_5.7",20.33
"9413","KC677637",1706,"FET_5.7",20.35
"9414","KC677637",1729,"FET_5.7",13.2
"9415","KC677637",1783,"FET_5.7",14.52
"9416","KC677637",1790,"FET_5.7",14.21
"9417","KC677637",1792,"FET_5.7",12.4
"9418","KC677637",1806,"FET_5.7",0.823
"9419","KC677637",1813,"FET_5.7",0
"9420","KC677638",124,"FET_5.7",0
"9421","KC677638",141,"FET_5.7",0
"9422","KC677638",148,"FET_5.7",0.616
"9423","KC677638",174,"FET_5.7",0
"9424","KC677638",204,"FET_5.7",0
"9425","KC677638",257,"FET_5.7",0
"9426","KC677638",308,"FET_5.7",1.243
"9427","KC677638",330,"FET_5.7",1.776
"9428","KC677638",455,"FET_5.7",0
"9429","KC677638",459,"FET_5.7",13.88
"9430","KC677638",467,"FET_5.7",0
"9431","KC677638",508,"FET_5.7",0
"9432","KC677638",509,"FET_5.7",1.546
"9433","KC677638",575,"FET_5.7",0
"9434","KC677638",616,"FET_5.7",15.27
"9435","KC677638",631,"FET_5.7",0
"9436","KC677638",632,"FET_5.7",0
"9437","KC677638",636,"FET_5.7",12.38
"9438","KC677638",718,"FET_5.7",21.33
"9439","KC677638",723,"FET_5.7",0
"9440","KC677638",813,"FET_5.7",0
"9441","KC677638",840,"FET_5.7",2.373
"9442","KC677638",855,"FET_5.7",0
"9443","KC677638",902,"FET_5.7",0
"9444","KC677638",904,"FET_5.7",7.715
"9445","KC677638",955,"FET_5.7",0
"9446","KC677638",978,"FET_5.7",0
"9447","KC677638",997,"FET_5.7",26.01
"9448","KC677638",1012,"FET_5.7",0
"9449","KC677638",1023,"FET_5.7",0
"9450","KC677638",1058,"FET_5.7",25.25
"9451","KC677638",1124,"FET_5.7",0
"9452","KC677638",1194,"FET_5.7",0
"9453","KC677638",1310,"FET_5.7",2.449
"9454","KC677638",1330,"FET_5.7",0
"9455","KC677638",1339,"FET_5.7",1.003
"9456","KC677638",1342,"FET_5.7",0.794
"9457","KC677638",1345,"FET_5.7",2.924
"9458","KC677639",135,"FET_5.7",0
"9459","KC677639",201,"FET_5.7",0
"9460","KC677639",210,"FET_5.7",2.919
"9461","KC677639",222,"FET_5.7",0.26
"9462","KC677639",239,"FET_5.7",0
"9463","KC677639",252,"FET_5.7",1.263
"9464","KC677639",312,"FET_5.7",2.496
"9465","KC677639",359,"FET_5.7",0
"9466","KC677639",369,"FET_5.7",0
"9467","KC677639",414,"FET_5.7",2.26
"9468","KC677639",418,"FET_5.7",1.177
"9469","KC677639",419,"FET_5.7",2.095
"9470","KC677639",427,"FET_5.7",0
"9471","KC677639",432,"FET_5.7",0
"9472","KC677639",486,"FET_5.7",1.217
"9473","KC677639",504,"FET_5.7",0
"9474","KC677639",543,"FET_5.7",0
"9475","KC677639",649,"FET_5.7",0
"9476","KC677639",659,"FET_5.7",0
"9477","KC677639",692,"FET_5.7",0
"9478","KC677639",781,"FET_5.7",10.06
"9479","KC677639",795,"FET_5.7",0
"9480","KC677639",797,"FET_5.7",0
"9481","KC677639",882,"FET_5.7",0
"9482","KC677640",41,"FET_5.7",0
"9483","KC677640",67,"FET_5.7",0
"9484","KC677640",89,"FET_5.7",0
"9485","KC677640",160,"FET_5.7",0
"9486","KC677640",183,"FET_5.7",0
"9487","KC677640",186,"FET_5.7",0
"9488","KC677640",229,"FET_5.7",0
"9489","KC677640",230,"FET_5.7",0
"9490","KC677640",242,"FET_5.7",0
"9491","KC677640",371,"FET_5.7",11.85
"9492","KC677640",411,"FET_5.7",13.29
"9493","KC677640",441,"FET_5.7",0
"9494","KC677640",461,"FET_5.7",0
"9495","KC677640",462,"FET_5.7",0
"9496","KC677640",473,"FET_5.7",0
"9497","KC677640",483,"FET_5.7",0.775
"9498","KC677640",495,"FET_5.7",1.558
"9499","KC677640",496,"FET_5.7",0
"9500","KC677640",538,"FET_5.7",8.572
"9501","KC677640",551,"FET_5.7",0
"9502","KC677640",562,"FET_5.7",1.794
"9503","KC677640",575,"FET_5.7",0
"9504","KC677631",191,"FET_5.8",0
"9505","KC677631",309,"FET_5.8",0
"9506","KC677631",373,"FET_5.8",0
"9507","KC677631",432,"FET_5.8",0
"9508","KC677631",456,"FET_5.8",0
"9509","KC677631",485,"FET_5.8",0.336
"9510","KC677631",510,"FET_5.8",0
"9511","KC677631",514,"FET_5.8",0.359
"9512","KC677631",516,"FET_5.8",0
"9513","KC677631",554,"FET_5.8",0
"9514","KC677631",560,"FET_5.8",0.607
"9515","KC677631",565,"FET_5.8",0
"9516","KC677631",671,"FET_5.8",0
"9517","KC677631",733,"FET_5.8",1.174
"9518","KC677631",765,"FET_5.8",1.028
"9519","KC677631",787,"FET_5.8",0
"9520","KC677631",801,"FET_5.8",0
"9521","KC677631",810,"FET_5.8",0.885
"9522","KC677631",850,"FET_5.8",0
"9523","KC677631",859,"FET_5.8",1.217
"9524","KC677631",890,"FET_5.8",0
"9525","KC677631",892,"FET_5.8",0
"9526","KC677631",897,"FET_5.8",0.275
"9527","KC677631",934,"FET_5.8",0
"9528","KC677631",997,"FET_5.8",0
"9529","KC677631",998,"FET_5.8",0
"9530","KC677631",1009,"FET_5.8",0
"9531","KC677631",1011,"FET_5.8",0
"9532","KC677631",1024,"FET_5.8",0
"9533","KC677631",1032,"FET_5.8",0
"9534","KC677631",1037,"FET_5.8",0.491
"9535","KC677631",1063,"FET_5.8",0
"9536","KC677631",1065,"FET_5.8",0
"9537","KC677631",1082,"FET_5.8",0
"9538","KC677631",1095,"FET_5.8",0
"9539","KC677631",1121,"FET_5.8",0.526
"9540","KC677631",1154,"FET_5.8",1.074
"9541","KC677631",1196,"FET_5.8",1.69
"9542","KC677631",1201,"FET_5.8",0
"9543","KC677631",1249,"FET_5.8",0
"9544","KC677631",1260,"FET_5.8",0
"9545","KC677631",1272,"FET_5.8",0
"9546","KC677631",1275,"FET_5.8",0.508
"9547","KC677631",1296,"FET_5.8",0
"9548","KC677631",1301,"FET_5.8",0
"9549","KC677631",1356,"FET_5.8",0
"9550","KC677631",1398,"FET_5.8",0.886
"9551","KC677631",1433,"FET_5.8",0
"9552","KC677631",1476,"FET_5.8",0
"9553","KC677631",1533,"FET_5.8",0
"9554","KC677631",1551,"FET_5.8",0.796
"9555","KC677631",1555,"FET_5.8",2.135
"9556","KC677631",1561,"FET_5.8",0.972
